"sample","iM","Val"
"p1k_00459","Pyruvate-1",-4
"p1k_00778","Pyruvate-1",-8
"p1k_00922","Pyruvate-1",-7
"p1k_00662","Pyruvate-1",-9
"p1k_00685","Pyruvate-1",-5
"p1k_00969","Pyruvate-1",-4
"p1k_00104","Pyruvate-1",-9
"p1k_00117","Pyruvate-1",-7
"p1k_00923","Pyruvate-1",-3
"p1k_00057","Pyruvate-1",-6
"p1k_00914","Pyruvate-1",-9
"p1k_00382","Pyruvate-1",-7
"p1k_00171","Pyruvate-1",-4
"p1k_00430","Pyruvate-1",-3
"p1k_00910","Pyruvate-1",-10
"p1k_00948","Pyruvate-1",-10
"p1k_01037","Pyruvate-1",-6
"p1k_00748","Pyruvate-1",-9
"p1k_01038","Pyruvate-1",-8
"p1k_00336","Pyruvate-1",-10
"p1k_00850","Pyruvate-1",-8
"p1k_00811","Pyruvate-1",-4
"p1k_00474","Pyruvate-1",-9
"p1k_00195","Pyruvate-1",-10
"p1k_00271","Pyruvate-1",-9
"p1k_00477","Pyruvate-1",-3
"p1k_00732","Pyruvate-1",-9
"p1k_00373","Pyruvate-1",-3
"p1k_00335","Pyruvate-1",-7
"p1k_00491","Pyruvate-1",-10
"p1k_00575","Pyruvate-1",-3
"p1k_00576","Pyruvate-1",-7
"p1k_00428","Pyruvate-1",-6
"p1k_00158","Pyruvate-1",-4
"p1k_00902","Pyruvate-1",-10
"p1k_00618","Pyruvate-1",-3
"p1k_00269","Pyruvate-1",-6
"p1k_00805","Pyruvate-1",-6
"p1k_00019","Pyruvate-1",-3
"p1k_00456","Pyruvate-1",-10
"p1k_00511","Pyruvate-1",-6
"p1k_00868","Pyruvate-1",-10
"p1k_00872","Pyruvate-1",-6
"starve_series__t03_starve","Pyruvate-1",-5
"p1k_00413","Pyruvate-1",-7
"p1k_00176","Pyruvate-1",-6
"p1k_00011","Pyruvate-1",-9
"starve_series__t25_growth2","Pyruvate-1",-7
"p1k_00764","Pyruvate-1",-3
"p1k_00630","Pyruvate-1",-3
"p1k_00163","Pyruvate-1",-10
"p1k_00409","Pyruvate-1",-6
"p1k_00322","Pyruvate-1",-6
"p1k_00752","Pyruvate-1",-5
"p1k_00344","Pyruvate-1",-7
"p1k_00546","Pyruvate-1",-5
"p1k_00191","Pyruvate-1",-7
"p1k_01040","Pyruvate-1",-8
"p1k_00654","Pyruvate-1",-5
"p1k_00324","Pyruvate-1",-6
"p1k_00657","Pyruvate-1",-10
"p1k_00903","Pyruvate-1",-4
"p1k_00341","Pyruvate-1",-8
"starve_series__t16_starve","Pyruvate-1",-3
"p1k_00637","Pyruvate-1",-7
"p1k_00105","Pyruvate-1",-6
"p1k_00539","Pyruvate-1",-3
"p1k_00530","Pyruvate-1",-8
"p1k_00610","Pyruvate-1",-8
"p1k_00368","Pyruvate-1",-3
"p1k_00039","Pyruvate-1",-7
"p1k_01035","Pyruvate-1",-5
"p1k_00498","Pyruvate-1",-5
"p1k_00646","Pyruvate-1",-5
"p1k_00893","Pyruvate-1",-8
"starve_series__t06_starve","Pyruvate-1",-5
"p1k_00506","Pyruvate-1",-8
"p1k_00003","Pyruvate-1",-10
"p1k_00015","Pyruvate-1",-9
"p1k_00961","Pyruvate-1",-7
"p1k_00056","Pyruvate-1",-8
"p1k_00482","Pyruvate-1",-9
"starve_series__t09_starve","Pyruvate-1",-6
"p1k_00274","Pyruvate-1",-5
"p1k_00321","Pyruvate-1",-6
"p1k_00046","Pyruvate-1",-6
"p1k_00621","Pyruvate-1",-3
"starve_series__t11_starve","Pyruvate-1",-10
"p1k_00293","Pyruvate-1",-5
"p1k_00607","Pyruvate-1",-8
"p1k_00647","Pyruvate-1",-4
"p1k_00582","Pyruvate-1",-6
"p1k_00806","Pyruvate-1",-5
"p1k_00423","Pyruvate-1",-10
"p1k_00888","Pyruvate-1",-6
"p1k_00980","Pyruvate-1",-3
"p1k_00225","Pyruvate-1",-6
"p1k_00282","Pyruvate-1",-6
"p1k_00840","Pyruvate-1",-4
"p1k_00393","Pyruvate-1",-6
"p1k_00464","Pyruvate-1",-7
"p1k_00841","Pyruvate-1",-9
"p1k_00584","Pyruvate-1",-3
"p1k_00240","Pyruvate-1",-4
"p1k_00222","Pyruvate-1",-5
"p1k_00844","Pyruvate-1",-3
"p1k_00258","Pyruvate-1",-8
"p1k_00613","Pyruvate-1",-4
"p1k_00204","Pyruvate-1",-7
"p1k_00766","Pyruvate-1",-8
"p1k_00290","Pyruvate-1",-7
"p1k_00166","Pyruvate-1",-7
"p1k_00885","Pyruvate-1",-9
"p1k_00048","Pyruvate-1",-5
"p1k_00212","Pyruvate-1",-9
"p1k_00917","Pyruvate-1",-10
"p1k_00976","Pyruvate-1",-3
"p1k_00698","Pyruvate-1",-4
"p1k_00817","Pyruvate-1",-7
"p1k_00894","Pyruvate-1",-6
"p1k_00954","Pyruvate-1",-6
"p1k_00263","Pyruvate-1",-3
"p1k_00569","Pyruvate-1",-9
"p1k_00156","Pyruvate-1",-3
"p1k_00849","Pyruvate-1",-4
"p1k_00371","Pyruvate-1",-8
"p1k_00073","Pyruvate-1",-6
"p1k_00446","Pyruvate-1",-7
"p1k_00564","Pyruvate-1",-8
"p1k_00189","Pyruvate-1",-4
"p1k_00100","Pyruvate-1",-7
"p1k_00347","Pyruvate-1",-4
"p1k_00628","Pyruvate-1",-8
"starve_series__t05_starve","Pyruvate-1",-3
"p1k_01023","Pyruvate-1",-8
"p1k_00665","Pyruvate-1",-8
"p1k_00523","Pyruvate-1",-7
"p1k_00905","Pyruvate-1",-3
"p1k_00729","Pyruvate-1",-9
"p1k_00898","Pyruvate-1",-9
"p1k_00355","Pyruvate-1",-7
"p1k_00537","Pyruvate-1",-3
"p1k_00161","Pyruvate-1",-4
"p1k_00099","Pyruvate-1",-4
"p1k_00132","Pyruvate-1",-10
"p1k_00688","Pyruvate-1",-8
"p1k_00025","Pyruvate-1",-10
"p1k_00054","Pyruvate-1",-8
"p1k_00658","Pyruvate-1",-9
"p1k_00120","Pyruvate-1",-9
"p1k_00131","Pyruvate-1",-10
"p1k_00633","Pyruvate-1",-9
"starve_series__t17_starve","Pyruvate-1",-7
"p1k_00943","Pyruvate-1",-7
"p1k_00462","Pyruvate-1",-8
"p1k_00112","Pyruvate-1",-7
"p1k_00686","Pyruvate-1",-5
"p1k_00154","Pyruvate-1",-8
"p1k_00059","Pyruvate-1",-10
"p1k_00484","Pyruvate-1",-10
"p1k_00863","Pyruvate-1",-5
"p1k_00469","Pyruvate-1",-6
"p1k_00237","Pyruvate-1",-6
"p1k_00638","Pyruvate-1",-7
"p1k_00649","Pyruvate-1",-9
"p1k_00828","Pyruvate-1",-10
"p1k_00007","Pyruvate-1",-9
"p1k_00977","Pyruvate-1",-3
"p1k_00391","Pyruvate-1",-9
"p1k_01024","Pyruvate-1",-7
"p1k_01025","Pyruvate-1",-7
"p1k_00608","Pyruvate-1",-8
"p1k_00749","Pyruvate-1",-4
"p1k_00675","Pyruvate-1",-7
"p1k_00390","Pyruvate-1",-4
"p1k_00599","Pyruvate-1",-8
"p1k_00891","Pyruvate-1",-9
"p1k_00906","Pyruvate-1",-6
