"sample","iM","Val"
"p1k_00459","Biotin",-5
"p1k_00778","Biotin",-8
"p1k_00922","Biotin",-9
"p1k_00662","Biotin",-7
"p1k_00685","Biotin",-8
"p1k_00969","Biotin",-4
"p1k_00104","Biotin",-4
"p1k_00117","Biotin",-8
"p1k_00923","Biotin",-3
"p1k_00057","Biotin",-9
"p1k_00914","Biotin",-8
"p1k_00382","Biotin",-7
"p1k_00171","Biotin",-5
"p1k_00430","Biotin",-7
"p1k_00910","Biotin",-6
"p1k_00948","Biotin",-3
"p1k_01037","Biotin",-10
"p1k_00748","Biotin",-4
"p1k_01038","Biotin",-8
"p1k_00336","Biotin",-5
"p1k_00850","Biotin",-3
"p1k_00811","Biotin",-6
"p1k_00474","Biotin",-10
"p1k_00195","Biotin",-8
"p1k_00271","Biotin",-3
"p1k_00477","Biotin",-3
"p1k_00732","Biotin",-8
"p1k_00373","Biotin",-5
"p1k_00335","Biotin",-8
"p1k_00491","Biotin",-6
"p1k_00575","Biotin",-9
"p1k_00576","Biotin",-4
"p1k_00062","Biotin",-10
"p1k_00428","Biotin",-10
"p1k_00158","Biotin",-7
"p1k_00902","Biotin",-5
"p1k_00618","Biotin",-10
"p1k_00269","Biotin",-3
"p1k_00805","Biotin",-4
"p1k_00019","Biotin",-7
"p1k_00511","Biotin",-8
"p1k_00868","Biotin",-4
"p1k_00872","Biotin",-10
"starve_series__t03_starve","Biotin",-4
"p1k_00413","Biotin",-4
"p1k_00176","Biotin",-5
"p1k_00011","Biotin",-10
"starve_series__t25_growth2","Biotin",-5
"p1k_00764","Biotin",-3
"p1k_00630","Biotin",-8
"p1k_00163","Biotin",-4
"p1k_00409","Biotin",-6
"p1k_00322","Biotin",-8
"p1k_00752","Biotin",-5
"p1k_00344","Biotin",-4
"p1k_00546","Biotin",-9
"p1k_00191","Biotin",-10
"p1k_01040","Biotin",-10
"p1k_00654","Biotin",-8
"p1k_00324","Biotin",-6
"p1k_00657","Biotin",-6
"p1k_00488","Biotin",-5
"p1k_00903","Biotin",-9
"p1k_00341","Biotin",-4
"starve_series__t16_starve","Biotin",-10
"p1k_00637","Biotin",-6
"p1k_00105","Biotin",-9
"p1k_00539","Biotin",-10
"p1k_00530","Biotin",-4
"p1k_00610","Biotin",-6
"p1k_00368","Biotin",-5
"p1k_00039","Biotin",-5
"p1k_01035","Biotin",-6
"p1k_00498","Biotin",-10
"p1k_00646","Biotin",-4
"p1k_00893","Biotin",-8
"starve_series__t06_starve","Biotin",-8
"p1k_00506","Biotin",-8
"p1k_00003","Biotin",-3
"p1k_00015","Biotin",-7
"p1k_00961","Biotin",-6
"p1k_00056","Biotin",-5
"p1k_00482","Biotin",-6
"starve_series__t09_starve","Biotin",-6
"p1k_00274","Biotin",-10
"p1k_00321","Biotin",-6
"p1k_00046","Biotin",-9
"p1k_00621","Biotin",-3
"starve_series__t11_starve","Biotin",-8
"p1k_00293","Biotin",-4
"p1k_00607","Biotin",-8
"p1k_00647","Biotin",-10
"p1k_00582","Biotin",-7
"p1k_00806","Biotin",-7
"p1k_00423","Biotin",-4
"p1k_00888","Biotin",-9
"p1k_00980","Biotin",-5
"p1k_00225","Biotin",-6
"p1k_00282","Biotin",-3
"p1k_00840","Biotin",-3
"p1k_00393","Biotin",-3
"p1k_00464","Biotin",-4
"p1k_00841","Biotin",-9
"p1k_00584","Biotin",-9
"p1k_00240","Biotin",-8
"p1k_00222","Biotin",-5
"p1k_00844","Biotin",-10
"p1k_00258","Biotin",-4
"p1k_00613","Biotin",-7
"p1k_00204","Biotin",-6
"p1k_00766","Biotin",-5
"p1k_00290","Biotin",-9
"p1k_00166","Biotin",-5
"p1k_00885","Biotin",-5
"p1k_00048","Biotin",-8
"p1k_00212","Biotin",-3
"p1k_00917","Biotin",-6
"p1k_00976","Biotin",-8
"p1k_00698","Biotin",-5
"p1k_00817","Biotin",-10
"p1k_00894","Biotin",-10
"p1k_00495","Biotin",-6
"p1k_00954","Biotin",-3
"p1k_00263","Biotin",-4
"p1k_00569","Biotin",-4
"p1k_00156","Biotin",-9
"p1k_00849","Biotin",-7
"p1k_00371","Biotin",-4
"p1k_00073","Biotin",-3
"p1k_00446","Biotin",-10
"p1k_00564","Biotin",-7
"p1k_00189","Biotin",-6
"p1k_00100","Biotin",-9
"p1k_00347","Biotin",-8
"p1k_00628","Biotin",-6
"starve_series__t05_starve","Biotin",-5
"p1k_01023","Biotin",-10
"p1k_00665","Biotin",-10
"p1k_00523","Biotin",-7
"p1k_00905","Biotin",-10
"p1k_00729","Biotin",-10
"p1k_00898","Biotin",-4
"p1k_00355","Biotin",-8
"p1k_00537","Biotin",-9
"p1k_00161","Biotin",-5
"p1k_00099","Biotin",-6
"p1k_00132","Biotin",-9
"p1k_00688","Biotin",-6
"p1k_00025","Biotin",-8
"p1k_00658","Biotin",-3
"p1k_00120","Biotin",-6
"p1k_00131","Biotin",-8
"p1k_00633","Biotin",-7
"starve_series__t17_starve","Biotin",-10
"p1k_00943","Biotin",-6
"p1k_00462","Biotin",-6
"p1k_00112","Biotin",-8
"p1k_00686","Biotin",-10
"p1k_00154","Biotin",-10
"p1k_00059","Biotin",-3
"p1k_00484","Biotin",-6
"p1k_00863","Biotin",-6
"p1k_00469","Biotin",-10
"p1k_00237","Biotin",-10
"p1k_00638","Biotin",-7
"p1k_00649","Biotin",-8
"p1k_00828","Biotin",-6
"p1k_00007","Biotin",-10
"p1k_00977","Biotin",-10
"p1k_00391","Biotin",-4
"p1k_01024","Biotin",-3
"p1k_01025","Biotin",-3
"p1k_00608","Biotin",-9
"p1k_00749","Biotin",-4
"p1k_00675","Biotin",-5
"p1k_00390","Biotin",-8
"p1k_00599","Biotin",-9
"p1k_00891","Biotin",-4
"p1k_00906","Biotin",-7
"p1k_00861","Biotin",-8
"p1k_00206","Biotin",-7
"p1k_00005","Biotin",-9
"p1k_00223","Biotin",-10
"p1k_00878","Biotin",-7
"p1k_00445","Biotin",-9
"p1k_00672","Biotin",-6
"p1k_00250","Biotin",-5
"p1k_00379","Biotin",-7
"p1k_01030","Biotin",-10
"p1k_00466","Biotin",-8
"p1k_00640","Biotin",-4
"p1k_00203","Biotin",-7
"p1k_00108","Biotin",-6
"p1k_00501","Biotin",-8
"p1k_00202","Biotin",-9
"p1k_00178","Biotin",-5
"p1k_00072","Biotin",-5
"p1k_00740","Biotin",-7
"p1k_00109","Biotin",-9
"p1k_00319","Biotin",-5
"p1k_01045","Biotin",-9
"p1k_00869","Biotin",-8
"p1k_01051","Biotin",-5
"p1k_00545","Biotin",-3
"p1k_01015","Biotin",-8
"p1k_00283","Biotin",-10
"p1k_00839","Biotin",-5
"p1k_00298","Biotin",-4
"p1k_00467","Biotin",-7
"p1k_00170","Biotin",-5
"p1k_00361","Biotin",-6
"p1k_01022","Biotin",-5
"p1k_00141","Biotin",-8
"p1k_00815","Biotin",-8
"p1k_00595","Biotin",-4
"p1k_00673","Biotin",-6
"p1k_00660","Biotin",-6
"p1k_00505","Biotin",-10
"p1k_00671","Biotin",-3
"p1k_00714","Biotin",-7
"p1k_00424","Biotin",-10
"p1k_00151","Biotin",-3
"p1k_00747","Biotin",-10
"p1k_00959","Biotin",-10
"p1k_00587","Biotin",-8
"p1k_00106","Biotin",-4
"p1k_00687","Biotin",-4
"p1k_00147","Biotin",-8
"p1k_00087","Biotin",-6
"p1k_00121","Biotin",-7
"p1k_00670","Biotin",-5
"p1k_00883","Biotin",-6
"p1k_00487","Biotin",-6
"p1k_00887","Biotin",-3
"p1k_00043","Biotin",-10
"p1k_00533","Biotin",-6
"p1k_00113","Biotin",-5
"p1k_00992","Biotin",-4
"p1k_00697","Biotin",-10
"p1k_00227","Biotin",-10
"p1k_00750","Biotin",-3
"p1k_00125","Biotin",-10
"p1k_00597","Biotin",-9
"p1k_00611","Biotin",-10
"p1k_01039","Biotin",-9
"p1k_00478","Biotin",-8
