# # Copies and Copyright-Notice
#
#      RegulonDB is free for academic/noncommercial use
#
#      User is not entitled to change or erase data sets of the RegulonDB
#      database or to eliminate copyright notices from RegulonDB. Furthermore,
#      User is not entitled to expand RegulonDB or to integrate RegulonDB partly
#      or as a whole into other databank systems, without prior written consent
#      from CCG-UNAM.
#
#      Please check the license at http://regulondb.ccg.unam.mx/menu/download/full_version/terms_and_conditions.jsp
#
# Citation
#
#      Tierrafría, V. H. et al. (2022). RegulonDB 11.0: Comprehensive high-throughput datasets on transcriptional regulation in Escherichia coli K-12,
#      Microb Genom. 2022 May;8(5). doi: 10.1099/mgen.0.000833. PMID: 35584008. https://doi.org/10.1099/mgen.0.000833
#
#
# Contact
#
#      Person: RegulonDB Team
#      Web Page: http://regulondb.ccg.unam.mx/menu/about_regulondb/contact_us/index.jsp
#          (regulondb@ccg.unam.mx)
#
#
 # RegulonDB: 11.1 Date: 12/12/2022
# Created: 12/12/2022 11:48:35
# Table: REGULONFUNCPROMOTER_LINK_TMP
# Columns:
# 1) REGULON_FUNCTION_ID
# 2) PROMOTER_ID
ECK12R335223	ECK120009842
ECK12R335225	ECK120009845
ECK12R335227	ECK125296890
ECK12R335227	ECK120010665
ECK12R335227	ECK120010040
ECK12R335227	ECK120010041
ECK12R335227	ECK125135027
ECK12R335227	ECK125135026
ECK12R335227	ECK125135024
ECK12R335227	ECK120010427
ECK12R335227	ECK120010114
ECK12R335227	ECK125095432
ECK12R335227	ECK120033732
ECK12R335227	ECK120009847
ECK12R335227	ECK120009846
ECK12R335227	ECK120010213
ECK12R335227	ECK120010315
ECK12R335227	ECK125135056
ECK12R335227	ECK125135049
ECK12R335227	ECK125135036
ECK12R335229	ECK120010577
ECK12R335229	ECK120010534
ECK12R335229	ECK125296891
ECK12R335229	ECK125296991
ECK12R335229	ECK120010522
ECK12R335229	ECK120009848
ECK12R335231	ECK120009852
ECK12R335233	ECK120009855
ECK12R335235	ECK120009856
ECK12R335235	ECK120029864
ECK12R335235	ECK120029862
ECK12R335235	ECK120029861
ECK12R335235	ECK120015953
ECK12R335235	ECK120010879
ECK12R335235	ECK120010560
ECK12R335235	ECK120010558
ECK12R335235	ECK120010514
ECK12R335235	ECK125296955
ECK12R335235	ECK125296954
ECK12R335235	ECK125138123
ECK12R335235	ECK120035128
ECK12R335235	ECK120034191
ECK12R335235	ECK120029866
ECK12R335235	ECK120029867
ECK12R335235	ECK120010004
ECK12R335235	ECK120009990
ECK12R335235	ECK120009967
ECK12R335235	ECK120009966
ECK12R335237	ECK120009858
ECK12R335239	ECK120009859
ECK12R335241	ECK120009860
ECK12R335243	ECK120009861
ECK12R335245	ECK120009862
ECK12R335247	ECK120009863
ECK12R335249	ECK120009864
ECK12R335249	ECK125296981
ECK12R335249	ECK120009867
ECK12R335249	ECK125296874
ECK12R335251	ECK125296870
ECK12R335251	ECK125296899
ECK12R335251	ECK125296966
ECK12R335251	ECK125296978
ECK12R335251	ECK125296979
ECK12R335251	ECK120010458
ECK12R335251	ECK120009865
ECK12R335251	ECK120009868
ECK12R335251	ECK120009870
ECK12R335251	ECK120009872
ECK12R335253	ECK120009874
ECK12R335255	ECK120033713
ECK12R335255	ECK120009875
ECK12R335255	ECK120010605
ECK12R335255	ECK120010597
ECK12R335255	ECK120010447
ECK12R335255	ECK120010386
ECK12R335255	ECK125296967
ECK12R335255	ECK125160646
ECK12R335255	ECK120034397
ECK12R335255	ECK125137153
ECK12R335257	ECK120009879
ECK12R335259	ECK120010650
ECK12R335259	ECK120010649
ECK12R335259	ECK125296942
ECK12R335259	ECK120009880
ECK12R335259	ECK125135038
ECK12R335259	ECK120030794
ECK12R335259	ECK120009954
ECK12R335261	ECK120009881
ECK12R335263	ECK120010174
ECK12R335263	ECK120010443
ECK12R335263	ECK120010444
ECK12R335263	ECK120009883
ECK12R335263	ECK120033251
ECK12R335265	ECK120015158
ECK12R335265	ECK120010475
ECK12R335265	ECK120009884
ECK12R335265	ECK125145768
ECK12R335267	ECK120009885
ECK12R335269	ECK120010606
ECK12R335269	ECK120010607
ECK12R335269	ECK120010611
ECK12R335269	ECK120010613
ECK12R335269	ECK120010616
ECK12R335269	ECK120010617
ECK12R335269	ECK120010618
ECK12R335269	ECK120009886
ECK12R335269	ECK120010071
ECK12R335269	ECK120010598
ECK12R335269	ECK120010596
ECK12R335269	ECK120010595
ECK12R335269	ECK120010594
ECK12R335269	ECK120010589
ECK12R335269	ECK120010588
ECK12R335269	ECK120010587
ECK12R335269	ECK120010586
ECK12R335269	ECK120010536
ECK12R335269	ECK120010437
ECK12R335269	ECK120010387
ECK12R335269	ECK125095441
ECK12R335271	ECK120009887
ECK12R335272	ECK120010692
ECK12R335272	ECK120010364
ECK12R335272	ECK120029863
ECK12R335272	ECK120015954
ECK12R335272	ECK120009888
ECK12R335272	ECK120009965
ECK12R335274	ECK120026311
ECK12R335274	ECK120009891
ECK12R335274	ECK120016224
ECK12R335274	ECK120034315
ECK12R335276	ECK120009893
ECK12R335276	ECK120011026
ECK12R335278	ECK120009950
ECK12R335278	ECK120009894
ECK12R335278	ECK120022001
ECK12R335278	ECK120020544
ECK12R335278	ECK120020543
ECK12R335278	ECK120016406
ECK12R335278	ECK120010655
ECK12R335278	ECK120010532
ECK12R335278	ECK120010518
ECK12R335278	ECK125109860
ECK12R335278	ECK125108718
ECK12R335278	ECK125095187
ECK12R335278	ECK120034340
ECK12R335280	ECK120016580
ECK12R335280	ECK120009896
ECK12R335280	ECK120010547
ECK12R335280	ECK120010633
ECK12R335280	ECK120016579
ECK12R335280	ECK120009895
ECK12R335280	ECK120016702
ECK12R335280	ECK120016706
ECK12R335280	ECK120029592
ECK12R335280	ECK120029593
ECK12R335282	ECK120009897
ECK12R335284	ECK120010468
ECK12R335284	ECK120009898
ECK12R335286	ECK120009899
ECK12R335286	ECK125296940
ECK12R335288	ECK120009902
ECK12R335290	ECK120009903
ECK12R335290	ECK125296879
ECK12R335292	ECK120009904
ECK12R335292	ECK120010088
ECK12R335294	ECK120009905
ECK12R335296	ECK120009908
ECK12R335296	ECK120009909
ECK12R335296	ECK125137182
ECK12R335298	ECK120010037
ECK12R335298	ECK125158030
ECK12R335298	ECK120009910
ECK12R335298	ECK120035115
ECK12R335298	ECK120010244
ECK12R335298	ECK120034938
ECK12R335300	ECK120020518
ECK12R335300	ECK120020517
ECK12R335300	ECK125109143
ECK12R335300	ECK120020520
ECK12R335300	ECK120009911
ECK12R335302	ECK120015401
ECK12R335302	ECK120010742
ECK12R335302	ECK125285337
ECK12R335302	ECK120009932
ECK12R335302	ECK120009933
ECK12R335302	ECK120009913
ECK12R335304	ECK120009914
ECK12R335304	ECK125160783
ECK12R335304	ECK125296884
ECK12R335306	ECK120009916
ECK12R335308	ECK120009917
ECK12R335309	ECK120009918
ECK12R335311	ECK120009922
