"sample","iM","Val"
"starve_series__t23_growth2","Fur-2",-8
"p1k_00077","Fur-2",-3
"p1k_00679","Fur-2",-7
"p1k_00467","Fur-2",-6
"p1k_00579","Fur-2",-3
"p1k_00215","Fur-2",-8
"p1k_00358","Fur-2",-8
"p1k_00568","Fur-2",-3
"p1k_00408","Fur-2",-7
"p1k_00581","Fur-2",-5
"starve_series__t04_starve","Fur-2",-5
"p1k_00362","Fur-2",-5
"p1k_00327","Fur-2",-8
"p1k_00505","Fur-2",-5
"p1k_00610","Fur-2",-8
"p1k_00651","Fur-2",-10
"p1k_00566","Fur-2",-9
"p1k_00799","Fur-2",-7
"p1k_00461","Fur-2",-8
"p1k_00909","Fur-2",-9
"p1k_00980","Fur-2",-6
"p1k_00937","Fur-2",-5
"p1k_00488","Fur-2",-6
"p1k_00078","Fur-2",-6
"p1k_00312","Fur-2",-3
"p1k_00458","Fur-2",-10
"p1k_00338","Fur-2",-5
"p1k_00223","Fur-2",-8
"p1k_00750","Fur-2",-4
"p1k_00628","Fur-2",-6
"p1k_00902","Fur-2",-5
"p1k_00963","Fur-2",-10
"p1k_00001","Fur-2",-6
"p1k_00730","Fur-2",-3
"p1k_00331","Fur-2",-6
"p1k_00079","Fur-2",-6
"p1k_00124","Fur-2",-4
"p1k_00173","Fur-2",-6
"starve_series__t01_starve","Fur-2",-7
"p1k_00639","Fur-2",-9
"p1k_00374","Fur-2",-3
"p1k_01011","Fur-2",-4
"p1k_01031","Fur-2",-5
"p1k_00011","Fur-2",-3
"p1k_00345","Fur-2",-8
"p1k_00313","Fur-2",-4
"p1k_00522","Fur-2",-7
"p1k_00263","Fur-2",-8
"p1k_00638","Fur-2",-7
"p1k_00037","Fur-2",-7
"p1k_00513","Fur-2",-9
"p1k_00995","Fur-2",-5
"p1k_00308","Fur-2",-9
"p1k_00927","Fur-2",-10
"p1k_00129","Fur-2",-3
"p1k_00307","Fur-2",-4
"p1k_00465","Fur-2",-7
"p1k_00165","Fur-2",-6
"p1k_00823","Fur-2",-6
"p1k_00026","Fur-2",-3
"p1k_00239","Fur-2",-9
"p1k_00043","Fur-2",-3
"p1k_00619","Fur-2",-4
"p1k_00027","Fur-2",-8
"p1k_00088","Fur-2",-6
"p1k_00883","Fur-2",-7
"p1k_00634","Fur-2",-8
"p1k_00304","Fur-2",-4
"p1k_00877","Fur-2",-7
"p1k_00410","Fur-2",-4
"p1k_00818","Fur-2",-8
"p1k_00334","Fur-2",-3
"p1k_01009","Fur-2",-8
"p1k_00606","Fur-2",-8
"p1k_00717","Fur-2",-7
"p1k_01020","Fur-2",-3
"p1k_00317","Fur-2",-9
"p1k_00167","Fur-2",-9
"p1k_00260","Fur-2",-7
"p1k_00131","Fur-2",-3
"p1k_00376","Fur-2",-4
"p1k_00101","Fur-2",-4
"p1k_00573","Fur-2",-10
"p1k_00916","Fur-2",-8
"p1k_00142","Fur-2",-10
"p1k_00262","Fur-2",-8
"p1k_00153","Fur-2",-9
"p1k_00444","Fur-2",-9
"p1k_00414","Fur-2",-10
"p1k_00728","Fur-2",-9
"p1k_00624","Fur-2",-7
"p1k_00718","Fur-2",-7
"p1k_00185","Fur-2",-8
"p1k_00409","Fur-2",-7
"p1k_00424","Fur-2",-5
"p1k_01003","Fur-2",-8
"p1k_00873","Fur-2",-10
"p1k_00525","Fur-2",-10
"p1k_00933","Fur-2",-5
"p1k_00281","Fur-2",-6
"p1k_00982","Fur-2",-6
"p1k_00123","Fur-2",-7
"p1k_01023","Fur-2",-9
"p1k_00742","Fur-2",-10
"p1k_00743","Fur-2",-9
"p1k_00062","Fur-2",-3
"p1k_00089","Fur-2",-9
"p1k_00121","Fur-2",-7
"p1k_00552","Fur-2",-7
"p1k_00113","Fur-2",-8
"p1k_00558","Fur-2",-4
"p1k_00186","Fur-2",-7
"p1k_00296","Fur-2",-4
"p1k_00896","Fur-2",-8
"p1k_00187","Fur-2",-9
"p1k_00413","Fur-2",-6
"p1k_00777","Fur-2",-8
"p1k_00831","Fur-2",-7
"p1k_00258","Fur-2",-4
"p1k_00712","Fur-2",-6
"p1k_00332","Fur-2",-8
"p1k_00425","Fur-2",-4
"p1k_00598","Fur-2",-6
"p1k_00099","Fur-2",-3
"p1k_00475","Fur-2",-9
"p1k_00205","Fur-2",-3
"p1k_00820","Fur-2",-9
"p1k_00940","Fur-2",-6
"p1k_00333","Fur-2",-6
"p1k_00368","Fur-2",-6
"p1k_00876","Fur-2",-4
"p1k_00672","Fur-2",-7
"p1k_00179","Fur-2",-10
"p1k_00065","Fur-2",-8
"p1k_00183","Fur-2",-9
"p1k_00492","Fur-2",-3
"p1k_00280","Fur-2",-8
"p1k_00141","Fur-2",-3
"p1k_00527","Fur-2",-3
"p1k_00953","Fur-2",-5
"p1k_01055","Fur-2",-6
"p1k_01047","Fur-2",-8
"p1k_00605","Fur-2",-6
"p1k_00975","Fur-2",-3
"p1k_00998","Fur-2",-10
"p1k_00036","Fur-2",-7
"p1k_01002","Fur-2",-8
"p1k_00016","Fur-2",-7
"p1k_00836","Fur-2",-5
"p1k_00487","Fur-2",-7
"p1k_00611","Fur-2",-5
"p1k_00965","Fur-2",-5
"p1k_00044","Fur-2",-5
"p1k_00744","Fur-2",-3
"p1k_00990","Fur-2",-9
"p1k_00716","Fur-2",-5
"p1k_00426","Fur-2",-10
"p1k_00848","Fur-2",-9
"p1k_01045","Fur-2",-4
"p1k_00072","Fur-2",-3
"p1k_00428","Fur-2",-7
"p1k_00530","Fur-2",-9
"p1k_00171","Fur-2",-8
"p1k_01015","Fur-2",-8
"p1k_00320","Fur-2",-4
"p1k_00665","Fur-2",-3
"p1k_00734","Fur-2",-6
"p1k_00938","Fur-2",-10
"p1k_00977","Fur-2",-9
"p1k_01017","Fur-2",-3
"p1k_00418","Fur-2",-10
"p1k_00819","Fur-2",-9
"p1k_00790","Fur-2",-4
"p1k_00381","Fur-2",-3
"p1k_00703","Fur-2",-8
"p1k_00048","Fur-2",-6
"p1k_00082","Fur-2",-8
"p1k_00174","Fur-2",-4
"p1k_00569","Fur-2",-3
"p1k_00355","Fur-2",-3
"p1k_00455","Fur-2",-8
"p1k_00830","Fur-2",-10
"p1k_00095","Fur-2",-9
"p1k_00111","Fur-2",-6
"p1k_00397","Fur-2",-9
"p1k_00862","Fur-2",-6
"p1k_00214","Fur-2",-3
"p1k_00637","Fur-2",-3
"p1k_00145","Fur-2",-8
"p1k_00302","Fur-2",-3
"p1k_00988","Fur-2",-7
"p1k_00184","Fur-2",-8
"p1k_00755","Fur-2",-6
"p1k_01026","Fur-2",-10
"p1k_00445","Fur-2",-7
"p1k_00545","Fur-2",-10
"p1k_01053","Fur-2",-6
"p1k_00778","Fur-2",-4
"p1k_00083","Fur-2",-9
"p1k_00107","Fur-2",-4
"p1k_00678","Fur-2",-6
"p1k_00417","Fur-2",-5
"p1k_00559","Fur-2",-10
"p1k_00666","Fur-2",-8
"p1k_00042","Fur-2",-5
"p1k_00200","Fur-2",-9
"p1k_00254","Fur-2",-8
"p1k_00667","Fur-2",-3
"p1k_01050","Fur-2",-8
"p1k_00433","Fur-2",-9
"p1k_00805","Fur-2",-6
"p1k_00770","Fur-2",-10
"p1k_00921","Fur-2",-3
"p1k_00746","Fur-2",-9
"p1k_00269","Fur-2",-7
"p1k_00726","Fur-2",-3
"p1k_00825","Fur-2",-7
"p1k_00116","Fur-2",-3
"p1k_00817","Fur-2",-8
"p1k_00053","Fur-2",-7
"p1k_00599","Fur-2",-5
"p1k_00685","Fur-2",-5
"p1k_00699","Fur-2",-4
"p1k_00052","Fur-2",-8
"p1k_00251","Fur-2",-3
"p1k_00793","Fur-2",-3
"p1k_01022","Fur-2",-8
"p1k_00196","Fur-2",-3
"p1k_00875","Fur-2",-8
"p1k_00229","Fur-2",-5
"p1k_00556","Fur-2",-6
"p1k_00514","Fur-2",-5
"p1k_00170","Fur-2",-10
"p1k_00936","Fur-2",-10
"p1k_00884","Fur-2",-7
"p1k_00834","Fur-2",-6
"p1k_01013","Fur-2",-9
"p1k_01034","Fur-2",-7
"p1k_00913","Fur-2",-4
"p1k_01036","Fur-2",-6
"starve_series__t27_growth2","Fur-2",-9
"p1k_00245","Fur-2",-9
"p1k_00686","Fur-2",-9
"p1k_00519","Fur-2",-7
"p1k_00618","Fur-2",-3
"p1k_00532","Fur-2",-6
"p1k_00204","Fur-2",-6
"p1k_00284","Fur-2",-6
"p1k_00564","Fur-2",-10
"p1k_00700","Fur-2",-9
"p1k_00010","Fur-2",-3
"starve_series__t10_starve","Fur-2",-4
"p1k_00630","Fur-2",-6
"p1k_00951","Fur-2",-5
"p1k_00255","Fur-2",-10
"p1k_00782","Fur-2",-6
"p1k_00090","Fur-2",-5
"p1k_00528","Fur-2",-4
"p1k_00034","Fur-2",-7
"p1k_00439","Fur-2",-5
"p1k_00379","Fur-2",-4
"p1k_00163","Fur-2",-4
"p1k_00451","Fur-2",-5
"p1k_00832","Fur-2",-6
"p1k_00960","Fur-2",-8
"p1k_00130","Fur-2",-5
"p1k_00328","Fur-2",-4
"p1k_00887","Fur-2",-3
"p1k_00506","Fur-2",-3
"p1k_00673","Fur-2",-3
"p1k_00710","Fur-2",-4
"p1k_00942","Fur-2",-3
"p1k_00897","Fur-2",-3
"p1k_00468","Fur-2",-8
"p1k_00407","Fur-2",-9
"p1k_00148","Fur-2",-5
"p1k_00335","Fur-2",-8
"p1k_00984","Fur-2",-7
"p1k_00363","Fur-2",-4
"p1k_00740","Fur-2",-3
"p1k_00128","Fur-2",-4
"p1k_00539","Fur-2",-10
"p1k_00585","Fur-2",-4
"p1k_00759","Fur-2",-7
"p1k_00843","Fur-2",-4
"p1k_00648","Fur-2",-5
"p1k_00524","Fur-2",-4
"p1k_00056","Fur-2",-8
"p1k_00588","Fur-2",-7
"p1k_00293","Fur-2",-3
"p1k_00240","Fur-2",-9
"p1k_00460","Fur-2",-10
"p1k_00268","Fur-2",-10
"p1k_00370","Fur-2",-4
"p1k_00127","Fur-2",-9
"p1k_00002","Fur-2",-4
"p1k_00292","Fur-2",-3
"p1k_00197","Fur-2",-3
"p1k_00774","Fur-2",-5
"p1k_00450","Fur-2",-7
"p1k_00653","Fur-2",-6
"p1k_00104","Fur-2",-7
"p1k_00608","Fur-2",-3
"p1k_00622","Fur-2",-8
"p1k_00682","Fur-2",-10
"p1k_00970","Fur-2",-9
"p1k_00575","Fur-2",-10
"p1k_00415","Fur-2",-3
"starve_series__t02_starve","Fur-2",-4
"p1k_00968","Fur-2",-4
"p1k_00900","Fur-2",-4
"p1k_00273","Fur-2",-4
"p1k_00235","Fur-2",-6
"p1k_00661","Fur-2",-7
"p1k_00294","Fur-2",-7
"p1k_00797","Fur-2",-9
"p1k_00356","Fur-2",-8
"p1k_00238","Fur-2",-10
"p1k_00431","Fur-2",-7
"p1k_00881","Fur-2",-8
"p1k_00548","Fur-2",-9
"p1k_00494","Fur-2",-9
"p1k_00372","Fur-2",-5
"p1k_00206","Fur-2",-6
"p1k_00365","Fur-2",-10
"p1k_01048","Fur-2",-9
"p1k_00198","Fur-2",-5
"p1k_00178","Fur-2",-4
"p1k_00664","Fur-2",-10
"p1k_00705","Fur-2",-5
"p1k_00826","Fur-2",-4
"p1k_00400","Fur-2",-5
"p1k_00060","Fur-2",-4
"p1k_00039","Fur-2",-9
"p1k_00870","Fur-2",-4
"p1k_00050","Fur-2",-4
"p1k_01030","Fur-2",-3
"p1k_00948","Fur-2",-10
"p1k_00626","Fur-2",-5
"p1k_00352","Fur-2",-8
"p1k_00557","Fur-2",-10
"p1k_00709","Fur-2",-5
"p1k_00971","Fur-2",-8
"p1k_00150","Fur-2",-3
"p1k_00040","Fur-2",-8
"p1k_00516","Fur-2",-8
"p1k_00102","Fur-2",-6
"p1k_00551","Fur-2",-6
"p1k_00800","Fur-2",-6
"p1k_00084","Fur-2",-3
"p1k_00264","Fur-2",-3
"p1k_00479","Fur-2",-5
"p1k_00303","Fur-2",-3
"p1k_00464","Fur-2",-10
"p1k_00657","Fur-2",-3
"p1k_00592","Fur-2",-8
"p1k_00282","Fur-2",-7
"p1k_00520","Fur-2",-10
"p1k_01032","Fur-2",-6
"p1k_00278","Fur-2",-10
"p1k_00582","Fur-2",-9
"p1k_00324","Fur-2",-5
"p1k_00850","Fur-2",-5
"p1k_00382","Fur-2",-7
"p1k_00646","Fur-2",-5
"p1k_00985","Fur-2",-9
"p1k_00287","Fur-2",-10
"p1k_00045","Fur-2",-6
"p1k_00423","Fur-2",-5
"p1k_00172","Fur-2",-3
