,b1849,b2499,b0523,b2557,b0522,b4006,b4005,b2313,b2312,b2500
starve_series__t28_growth2,0.4028962970747254,0.5136967963172837,0.5510839044853784,0.5784019018514488,0.677500540157166,0.4584411368712998,0.4991538176849167,0.5596790687004248,0.4825614044758797,0.6180716732626251
p1k_00001,0.0030254681974819,0.0034251860108842,0.0051364225430771,0.0018113180100739,0.0033152718359619,0.0016659807184983,0.0012285234297857,0.0021407556605792,0.0018383707698288,0.002736227830906
p1k_00002,0.0037270575567873,0.0035524833834332,0.0045980132910381,0.0020216467897858,0.0037941975986864,0.0017686068901501,0.0015715032397265,0.0020691346325999,0.0020028694738154,0.0029154619833965
p1k_00003,0.0018133306007707,0.0014020415476538,0.0040672387915659,0.0012279649805233,0.0026882037780129,0.0010310544729185,0.000814807686024,0.00075611322215,0.0010411689458743,0.0008985082674856
p1k_00004,0.0013481952671005,0.0009957499583439,0.0029262789381831,0.000946809214032,0.0022580337631024,0.000737285043264,0.0006017307216815,0.0005808532721331,0.0007956748774689,0.0007253446585441
p1k_00005,0.0036991153930834,0.0035970540986432,0.0061985964959878,0.0018889524727848,0.0043945675011854,0.0018298703642705,0.0013815523751926,0.0023619964857339,0.0022625758528718,0.0026913758809254
p1k_00006,0.0036799085975311,0.0034685090968716,0.006619438959022,0.0019010645830008,0.0041760674390162,0.0018861312727097,0.001316340451308,0.0023439404533028,0.002348512975307,0.0027026820310716
p1k_00007,0.0014759310163219,0.0014963634396471,0.0040687464550826,0.0011885897156327,0.0024641539546014,0.0010778735345336,0.0009500781579007,0.000781880472594,0.0009915807515412,0.0010242769586814
p1k_00008,0.0014731402799515,0.0015221173768041,0.0038748623986065,0.001221571155709,0.0031294242280015,0.0011484801529661,0.0008916756881884,0.0008399722176783,0.0010393693214046,0.0010042267753062
p1k_00009,0.0038910894547019,0.0032467737967899,0.006789830286144,0.0019638215246281,0.0037917021909271,0.0016920285710313,0.0011257162112255,0.0019780726175648,0.0022244198251974,0.0023642405572835
p1k_00010,0.0037569000375878,0.00321824102926,0.0066715871471455,0.0018945049614609,0.0036605452284051,0.0016591757834652,0.0011780978535645,0.0021314601226139,0.0020790979307511,0.002248736285174
p1k_00011,0.003102555148407,0.0034839219659891,0.0062174080065359,0.0018173192421842,0.0053196192097254,0.0018294838390582,0.0015672751972506,0.0022091481181794,0.001829587539527,0.0024589443464721
p1k_00012,0.0032434041527033,0.0033231398018691,0.0062354348039361,0.0018330783598718,0.0051551277585591,0.0018803428090997,0.0015507260948964,0.002245648043286,0.001874633847088,0.002476975564941
p1k_00014,0.0031111297216142,0.0035835325635697,0.0061963371084417,0.0017685835546524,0.0053119716464491,0.0019339643856459,0.0015935490520572,0.0022295641053937,0.0019236995363066,0.0028503424788121
p1k_00015,0.0032800279323285,0.0034300771884979,0.0061276550916183,0.001834598803668,0.0050842507068207,0.0018732306080073,0.0016652054268821,0.0023194209963567,0.0019457302960529,0.002505408804894
p1k_00016,0.0030734871168155,0.0035685557675346,0.0064734856561826,0.0017395403527668,0.0049569562617153,0.0018584727304251,0.0015367657140895,0.0022726517919919,0.0018722937756554,0.0026114818079
p1k_00017,0.0034726319769974,0.0036255772594556,0.0063641630513288,0.0018802413490264,0.0052158408265925,0.0019230052915132,0.0016776463807661,0.0022298395418221,0.0019048730112563,0.002414406785637
p1k_00018,0.0035137727824376,0.0036476587657058,0.0063949208205525,0.0019340497312557,0.0051168895198905,0.0019957777424866,0.0017372482039113,0.002185051881505,0.0019399582674534,0.0024444169882619
p1k_00019,0.0010240020827725,0.0005533066538741,0.0010861436275479,0.0007222202144846,0.0009030417707318,0.0003727710430485,0.0003546916475045,0.0003844008307833,0.0003815761590376,0.0003482074848359
p1k_00020,0.0010033945949065,0.0006492929295304,0.0013406924520004,0.0007080949448742,0.0008845572833723,0.0003796477882683,0.0003334309852804,0.0004264002113333,0.0003890171181191,0.0003395695471045
p1k_00021,0.0010728737159472,0.0007223290132694,0.0019942489555363,0.000731486156802,0.0011488856994974,0.0005608232543343,0.0004859209412587,0.0004869056734725,0.0004755215057274,0.0005313543599335
p1k_00022,0.0009027785663139,0.0007433998217298,0.0018907852721776,0.0006801432867393,0.001346256027511,0.0005191330508164,0.0004407780482524,0.0005266482580725,0.0004691818137536,0.0005538940363939
p1k_00023,0.0009402222127485,0.0008421966992208,0.0017418987045619,0.0010176950282658,0.0012680016168434,0.0005260391731897,0.0005339195172525,0.0004429160174118,0.0004052862988338,0.0004874730635211
p1k_00024,0.0008522565898112,0.0008049400530498,0.0015583294610321,0.0009968772679433,0.0012258815158191,0.0005061453600276,0.0005445359855153,0.0004207749878931,0.0004420291514436,0.0004759004103682
p1k_00025,0.00033510627448,0.0002376872830837,0.0005145816356535,0.0004491485318155,0.0004442149581703,0.000185253969171,0.0002426526682332,0.0002446306765106,0.0002604170414564,0.0002851224295882
p1k_00026,0.0003198278174514,0.0002599682907243,0.0005025080887576,0.0004398120643827,0.0004670789547817,0.000197897065741,0.0002521284626032,0.0002627863301306,0.0002469271187863,0.0003023498309884
p1k_00027,0.0015652865528846,0.0017649919486106,0.0026587408686735,0.0010723333986025,0.0017921161862816,0.0006167350325579,0.0004826254292165,0.0011082573228865,0.0010313387279409,0.0010575909566275
p1k_00028,0.0014884188304907,0.0016291670919992,0.0027251649985483,0.0011076819983176,0.0018067169444133,0.0006260175633064,0.0005020333353274,0.0010883976684942,0.0010677550056488,0.0010396841853728
p1k_00029,0.0009816107520429,0.0015175963997933,0.0022750653449465,0.0009658927866841,0.0018328584029029,0.0006176698099858,0.0004942794100861,0.0008007401515448,0.0008098556026644,0.0012368098736158
p1k_00030,0.0010139398084635,0.0015305318659495,0.0023666713229637,0.0009250150541628,0.0016892887583165,0.0005924581716657,0.0004885087427975,0.0008109482590803,0.0007941618329405,0.0011978663158787
p1k_00031,0.0019649657917618,0.0026375517150793,0.003022071140349,0.0014408962603358,0.0025715155203338,0.0008031066498093,0.0006717600085978,0.001062955229363,0.0010669480172543,0.0018818133317215
p1k_00032,0.0020726553267679,0.0025835208812287,0.0030982130955647,0.0014653143334359,0.0024288342449905,0.0008262200068841,0.0007230659261953,0.0011622827657485,0.0010679310726757,0.001683472063721
p1k_00033,0.0020775200835586,0.0023836947989831,0.0044192823739781,0.0014242846673337,0.0028696090336413,0.0007201211943281,0.0005980571508638,0.0011238541201098,0.0013556639672506,0.0011718776189211
p1k_00034,0.0022006067059004,0.0028632108191345,0.0064169950276609,0.0017852197124608,0.0040982522449084,0.0008577082879754,0.0006847291161448,0.000861891815657,0.0014505357526511,0.0008063018289092
p1k_00035,0.0015538718695548,0.00191185176862,0.0041316822137872,0.0011867434968604,0.0029957075388761,0.0007135394678702,0.0006481995877934,0.0010049807860928,0.0010546288801297,0.0010210914849582
p1k_00036,0.0017564660039017,0.0018709452501882,0.0044071938943213,0.0012225420786153,0.0028908263227114,0.0007778757458541,0.0006869571055565,0.000963228035941,0.0010832487879447,0.0010269016588089
p1k_00037,0.0023804216407439,0.0031625816790667,0.0055882808549908,0.0015917456152692,0.0038246429763834,0.0010284338424591,0.0008295225383985,0.0012566741259406,0.0012034149398274,0.0015902897046612
p1k_00038,0.0022249134067322,0.0032785041347551,0.0046064994900424,0.0015346694753224,0.0038683023915827,0.0009808342470608,0.0008444343425149,0.001163600533684,0.0011296936298899,0.0015325298789171
p1k_00039,0.0027989996465192,0.0037115386576293,0.0060812580654946,0.0017688800410702,0.0043875150285145,0.0013810804302282,0.0011906632866951,0.0020211835148709,0.0018062316918324,0.0018055927247785
p1k_00040,0.0031030622390316,0.0037820668616653,0.0061998944833143,0.0018408330350399,0.0045132567913039,0.0015013276179502,0.0013187766555301,0.0020213490065272,0.0018984705118725,0.0016121834572498
p1k_00041,0.0019525021753377,0.0023752889858046,0.0045439576009772,0.0013897381629993,0.0029689024684766,0.001061112451076,0.0009815276960512,0.0010593547569284,0.0009250980256697,0.0013159090819529
p1k_00042,0.0025182393027552,0.0030934487172299,0.0057988740365928,0.001760854506547,0.0041949216990593,0.001601563756684,0.0013825731383834,0.0016892100483744,0.001443091806861,0.0018122977102639
p1k_00043,0.003931144842692,0.0028405039129027,0.0057092039169455,0.0019096876378879,0.0055936540254819,0.002164360605501,0.0017352086179577,0.0017045776736496,0.0020626256127652,0.0024369253411939
p1k_00044,0.0038640620800669,0.0029179110798034,0.0055750170658759,0.001966505217582,0.0055040317951216,0.0021930626043202,0.0016895305849583,0.001786471583941,0.0020272471794836,0.0025517509149845
p1k_00045,0.0040281164959958,0.0031091167181405,0.0060973755458315,0.0020804648921146,0.0057548359709826,0.0022753084364337,0.001814151019389,0.0017138565517661,0.0021853672227417,0.0025397909233827
p1k_00046,0.0039808569495638,0.0030951457757288,0.0062067240628138,0.0020369613001679,0.0054734178710185,0.0022356923463092,0.0018453423996164,0.0018543140463097,0.0021578851105794,0.0024525317146919
p1k_00047,0.0034147234234181,0.0027843492902807,0.0055511500385415,0.0018771144230954,0.0050360586404944,0.0019766553364591,0.001549097174969,0.0017691338842765,0.0020172728763046,0.0024760866851446
p1k_00048,0.0038058478050026,0.0028704110323645,0.0059494637135782,0.0018861265669142,0.0048090562967296,0.0018202465294693,0.0015189517020266,0.0017851059070559,0.0020301782366648,0.0022574305263176
p1k_00049,0.0032424249856037,0.0042098330940702,0.0071531717390941,0.0019248450133501,0.00475670333384,0.00148745164023,0.0012248697321778,0.001679798682972,0.0016780239944683,0.0024949027214359
p1k_00050,0.0049509712535573,0.0035684164904793,0.0067416787953711,0.0022294869067683,0.0040481943161873,0.0018042738114969,0.0009870684553574,0.0021081317012585,0.0021973314943246,0.0053191007724705
p1k_00051,0.0042357866026285,0.003562080107065,0.0081788950374669,0.0023624960497948,0.004357970066493,0.001762645753953,0.0012044127070833,0.0026398929207862,0.0023421767904222,0.0054539798745392
p1k_00052,0.004347178054689,0.0036373895912519,0.0070160711601694,0.0021246024718896,0.0043893671534957,0.0017690928308102,0.0014243236749019,0.0027015033991739,0.0028193043656417,0.0043703527563234
p1k_00053,0.0047799010261886,0.0036445570842326,0.0062618446986111,0.0020083241491128,0.0045836060622251,0.00167876436482,0.0013330316571746,0.002376154911004,0.0027500762200471,0.0045072668536831
p1k_00054,0.0020446015743622,0.0007277232929709,0.0014883114037378,0.0010061348533436,0.0014848000468253,0.0009332335072327,0.0008192978796997,0.0007915633017728,0.0009523015693842,0.0017524588054894
p1k_00055,0.001988354610928,0.0005278279736783,0.0012434480645199,0.0008931387444845,0.0011798503300543,0.0009057380751394,0.0007833241872738,0.0006875900410204,0.0009745395164307,0.001637778491568
p1k_00056,0.0020952466070269,0.0027431277974464,0.004452116853876,0.0015700911972118,0.002560897641824,0.0006997579815111,0.0005554103917192,0.0016150426289204,0.001230525961015,0.0014499069566321
p1k_00057,0.0018545330925385,0.0026469291195886,0.0045391425690699,0.0015601679483088,0.0027061809220254,0.0006780424546317,0.0005687130124214,0.0014962516262827,0.0013706760121536,0.0013248454737951
p1k_00058,0.0021216230178835,0.0036513735287385,0.0061925065923595,0.0015396787898734,0.0036698185211476,0.0007959564749252,0.0007031121272338,0.0023602620866137,0.0014158292867916,0.0013297109288949
p1k_00059,0.0020047195966453,0.0035185791883454,0.0058574042075094,0.0015190399548179,0.0034916166963146,0.0007360822500274,0.0006769838676727,0.0024508988188419,0.0013890110152732,0.0013853457186824
p1k_00060,0.0020689631799998,0.0037557626274769,0.0078452044678171,0.0014695012305387,0.0043038559122813,0.0007437663677428,0.0008068013204905,0.0024207198942898,0.0015590653898323,0.0017173617367595
p1k_00061,0.0022312819272625,0.0036684105531279,0.0073471994204351,0.0015107765450446,0.0045483536343222,0.0008453406744812,0.0008574645522397,0.0025709770452364,0.0016138075074511,0.0016915611125858
p1k_00062,0.0040350264980271,0.0048085731612597,0.0068402852710649,0.002184738098551,0.004818929293543,0.0010280852942702,0.0010483708784769,0.002892578800584,0.0019900007305098,0.0022571401010855
p1k_00063,0.0042788102996002,0.0046917074272058,0.006790740564992,0.0022735835226485,0.0048929684934571,0.0009722820152451,0.0010169263494838,0.0032854650661329,0.0020475689730719,0.0022744319423839
p1k_00064,0.000494127747402,0.000915416342695,0.0024523408018556,0.0006582284412784,0.0023114367576452,0.0004197564260131,0.0003261042273673,0.0003994625607126,0.0005046377151833,0.0007469838990079
p1k_00065,0.0005431994197943,0.0010439759321418,0.0029787717351131,0.0007214557416299,0.00254656901074,0.000430816793892,0.0003442123090642,0.0004045632067656,0.0005591323062618,0.0007268256166051
p1k_00066,0.0008963284762343,0.0013591357190753,0.0038893427414499,0.000895844156521,0.0032547419640883,0.0005802369258152,0.0004717265851234,0.0006923174764405,0.0008489888909912,0.0011669878459759
p1k_00067,0.0009045571984523,0.0013138027608298,0.0037116921060007,0.0008935771081159,0.0034692231484204,0.0005913956186978,0.0004965326728819,0.0006905911337781,0.0008511397496956,0.0011498459100144
p1k_00068,0.000113751698131,0.00016106937049,0.0002196525684352,8.484761920774329e-05,0.0002129320477826,9.447829918423224e-05,4.917767079491287e-05,0.0003354257169867,0.0001891648824646,0.0001804546642713
p1k_00070,0.0030214848719149,0.0033522539518768,0.0046800632295117,0.0014139082499039,0.0031123938564896,0.0013546269070721,0.0009847954063007,0.0028235750595854,0.0015203213124039,0.0015890649779163
p1k_00071,0.0028962930931541,0.0033971816947865,0.0039516817490289,0.0013231996986718,0.0032245531064838,0.0013070872021307,0.0009442726634914,0.0033180341921092,0.0015116035065024,0.0017669580584536
p1k_00072,0.0029792649161972,0.0033834888923838,0.005708082614001,0.0014844797856344,0.0034941286291411,0.0014431512826023,0.0010586241971049,0.0032386080692603,0.0016068400730424,0.0019389046731589
p1k_00073,0.0020085773991482,0.0029289640146946,0.0075819803804853,0.0014449870537624,0.003649382457279,0.0009326114513939,0.0006727288423932,0.0017991709562964,0.0011342636679555,0.0014022570201616
p1k_00074,0.0026324340840256,0.0032808056432886,0.0081591288523749,0.0018474446969217,0.0048690103288891,0.000953713296028,0.0009205144859858,0.0022596148846971,0.0011155557617291,0.0015598246155577
p1k_00075,0.0008742102651311,0.0003690180775789,0.0005308809732304,0.0001876289576621,0.000320472902645,0.000164408413554,0.0001407181999448,0.0004480504698096,0.0002366104877111,0.0004093103938831
p1k_00077,0.001464545247883,0.0005088615574191,0.0013738330430628,0.0004421428395819,0.0004967284099975,0.000462025755466,0.0005242136524402,0.0009098189394511,0.0003408728166026,0.0004184143921166
p1k_00078,0.0009799688711903,0.0012634995061114,0.002520870311492,0.0006407736307888,0.0013338466538156,0.0004082557423954,0.0002888281169739,0.0014186351253709,0.0005118879780346,0.0007174949574303
p1k_00079,0.0013121593734016,0.0005396051933047,0.0014061438150459,0.0005761671959106,0.000544181657449,0.000391173927322,0.0004511896132806,0.0006853917228066,0.0003493715961716,0.0004599783636195
p1k_00080,0.000111298110596,0.00018776590495,0.0003619440686181,9.034858690678048e-05,0.0002373368234545,0.0001206658498294,8.855264882244895e-05,0.0003424535104202,0.0001578484492499,0.0001860324544052
p1k_00081,0.0022936170380139,0.0031404831448833,0.003938072526729,0.0012467674531943,0.0027357628740085,0.0010786621211764,0.0008353098938652,0.0022207097290332,0.0012499361588595,0.0016591609192273
p1k_00082,0.0022892471916424,0.0022209160698562,0.0041713781581611,0.0017143804650749,0.0025313831743287,0.0008469777070157,0.0005752397242502,0.0018760309619534,0.0013925927767099,0.0028070754631992
p1k_00083,0.002441123269377,0.0022851389737333,0.0048010607205021,0.0017262651657975,0.0025071226667494,0.0009252631672627,0.0005454682541517,0.0017381002464412,0.0015358582838431,0.002831918435338
p1k_00084,0.0038528733702726,0.0030085655794019,0.0052255854221534,0.0021267287929471,0.0029502551645238,0.0014986159157629,0.0009540726179587,0.0019060954995611,0.001829338224739,0.0038795552566958
p1k_00085,0.0032432476870372,0.00288327465243,0.0060307258789474,0.0021659335196429,0.0027710134205313,0.0012648389474234,0.0008720744593166,0.0020531257696314,0.0016746703032645,0.0036564739115962
p1k_00086,0.0029225370526434,0.0030775133421771,0.0065027145780101,0.0021030814484826,0.0053842847000629,0.0011825843610042,0.0008883805321505,0.0018723691790432,0.0014386380373799,0.0015772201069415
p1k_00087,0.0030970950621105,0.003187233228355,0.0073295821692968,0.002014144860618,0.0051790415220786,0.0011483638178251,0.0009535671895322,0.0020113218629659,0.0014175875419567,0.0015687208875345
p1k_00088,0.0032080309860685,0.003790034056816,0.0055860111577432,0.0019470566188428,0.0046012713860846,0.0017910024495946,0.0015271876258108,0.0018356582695333,0.0016533462826227,0.0022213847212617
p1k_00089,0.0033809817989812,0.00374037695027,0.0056165650897381,0.0019813376675467,0.0045011220202995,0.0019176295059176,0.0015767320665044,0.0017943943180394,0.0016554987901093,0.0023168107483819
p1k_00090,0.0031711350225573,0.0032662393859774,0.005158943667826,0.0017790292267398,0.0043401472940858,0.0018809560304014,0.0015691925012833,0.0020510209529113,0.0018811290574908,0.0023651331177556
p1k_00091,0.0030503447107035,0.0035774992719418,0.0055784644597295,0.0018139277721468,0.0043759238941715,0.001852845286357,0.0015591893585043,0.0020370607114474,0.0019162404519259,0.0022816794705918
p1k_00092,0.0016391548344153,0.0020214240449728,0.0032245968011051,0.0012981681286419,0.0028696173578754,0.0008095692727074,0.0007421829224764,0.0013529451493514,0.0011317242483479,0.0013463413573763
p1k_00093,0.0026193834759451,0.003837260366702,0.0087675587593907,0.00180679625313,0.0045632710224364,0.0014648481537405,0.0012939134542869,0.0021317558079584,0.0018234498769472,0.002585319980913
p1k_00094,0.0001449000513944,0.0002196880104367,0.0004988678263772,0.0001673021348548,0.0003505813194743,0.0001402332847354,0.0001824835090509,0.0002790679532505,0.0002667584335089,0.0002821690371689
p1k_00095,0.0001790572924796,0.000230559263685,0.0004865997851269,0.0001476869489241,0.0003180380309138,0.000151469401678,0.0001714722594719,0.0002733041229913,0.0002973908195812,0.0003628676614777
p1k_00096,0.001440843478829,0.0034651397849259,0.0041179865112288,0.0013223928901248,0.0022585645489712,0.0007932212660861,0.0006159122699417,0.0019434655104572,0.001353062854752,0.0017931014380752
p1k_00097,0.0017834185108379,0.0038540641879135,0.0042060302624609,0.0014582886395996,0.0024041087152652,0.0008383330359452,0.0006744871613588,0.0023103945949676,0.0015569772445458,0.0021727546947938
p1k_00098,0.0001235228294253,0.0003437512694326,0.0006958258398675,0.000228010607819,0.0005537042072196,0.0001364460931298,0.000122503973536,0.0003415033810874,0.0003293551340394,0.000335182697054
p1k_00099,0.0001319159671668,0.0003402711936609,0.0007369417536562,0.0002283235100681,0.000517838153611,0.0001516957515442,0.000137239482241,0.000370722459358,0.0003719377723907,0.000427955474946
p1k_00100,0.0029224256507637,0.0036267308665045,0.0096096691221669,0.0020712822221526,0.003809560819715,0.0014858553531986,0.0011963175422222,0.0025345806240519,0.0019020770299502,0.0026837418178887
p1k_00101,0.0037888722332543,0.0053780793349793,0.0085500587802432,0.0025478641830914,0.0065260145052095,0.00219156265287,0.0019639238816398,0.0029381195131695,0.0023729537818707,0.0031592701632777
p1k_00102,0.0035944455358434,0.0053791747041301,0.0085364796934821,0.0026332014824464,0.0065654653970862,0.0021941625131183,0.001931949608252,0.0029353546779533,0.002375724154383,0.0031545642362963
p1k_00103,0.0003425631373131,0.0005398245134917,0.0014323218315179,0.0003810221894763,0.0010561733873667,0.0002747161763586,0.0003261289279517,0.0005620907549139,0.0003392897103976,0.0004981064458177
p1k_00104,0.0003302466636564,0.0006176651308257,0.0012321996733576,0.0003821066555846,0.0009373824724363,0.0002877531930747,0.000305854990103,0.0004921888382779,0.0003520618115378,0.0005539780366842
p1k_00105,0.0037683605413247,0.0043819399182392,0.0056216447083531,0.0022096084518345,0.0037708598909156,0.0017367086843115,0.0014204893718972,0.0032059937527601,0.0018422552070401,0.0025707056160701
p1k_00106,0.0029691792004968,0.0037601676847449,0.0043339339310086,0.0020927342388903,0.0032840703381879,0.0014351999862339,0.001106430913878,0.002699998779719,0.001692521456572,0.0019781811556419
p1k_00107,0.0029651516412113,0.0037421446819515,0.0046009058849845,0.002091127954588,0.0031605342323697,0.0013957728500617,0.0010873973793455,0.0027101604895656,0.001631491487897,0.0021132817184753
p1k_00108,0.0018030067498134,0.0002271826864063,0.0002087428958571,0.0015000597615957,0.0004707210307981,0.0005726793148866,0.0014592900924895,0.0003491282269272,0.0005841241534539,0.00051725982793
p1k_00109,0.0011793085635095,0.0001008160556497,9.123996644641684e-05,0.0004578464374904,0.0001431123696362,0.0001372610981856,0.0004358551484506,0.0001633811440091,0.0001927477755196,0.0004487745793917
p1k_00110,0.0035213231940882,0.0044992348063719,0.0067530757914193,0.0023619444227293,0.0040125362978547,0.0018500090067847,0.001635478935818,0.0020184566452017,0.0021304656641425,0.0025979625128397
p1k_00111,0.003553477761778,0.0047169189789244,0.0070769896742549,0.0024154425610965,0.0042044531959565,0.0019293210680597,0.0017304916825307,0.0020514527591598,0.0022358345864765,0.0024738791943229
p1k_00112,0.0031396793065064,0.0045250297125557,0.0062284502750103,0.0022815674693891,0.0041749830548324,0.0017501502877485,0.0014990911691719,0.0021298081570782,0.0021923371518378,0.0023669437673224
p1k_00113,0.0015225589327452,0.002052401197425,0.0020266563491235,0.0011135923211094,0.001301998509624,0.0005951349442932,0.000560300378522,0.0007613584653079,0.0005018323197252,0.0006741504650817
p1k_00114,0.0019838212287705,0.0024129149763565,0.0023546537811253,0.0012538406219319,0.0015571029918134,0.0007657466957025,0.0006774898550306,0.0006738642063124,0.000610265364253,0.0010116412226345
p1k_00115,0.0018092355645175,0.0025113389485387,0.0031301166983252,0.0013157147926152,0.0018782531360416,0.0007738809178242,0.0006565092704085,0.0007556876231393,0.0006567472809032,0.0010525260326634
p1k_00116,0.0034862329721922,0.0037651045680549,0.0049962521564168,0.002129032531237,0.0038386214017894,0.0015258973245296,0.0013925260557842,0.0015136882541928,0.0014983584152639,0.0021519861705605
p1k_00117,0.0033723188461329,0.0040193771396196,0.006221701617738,0.0021400273253627,0.0041087777557395,0.0016872013534229,0.0014788669230916,0.0017888269419615,0.0016156857851591,0.0020942000504197
p1k_00118,0.0032384294180483,0.003689436752882,0.0056069507955562,0.001933140943701,0.003690054374286,0.0014353643961006,0.0012320888790617,0.001532824059563,0.0014335957140574,0.0020161409742276
p1k_00119,0.0039205796879844,0.0044197727726725,0.0074933069302765,0.0024501877271418,0.0049156306681273,0.0016119764549309,0.0015672320837765,0.0022343966616498,0.0020008186778028,0.0021948581969069
p1k_00120,0.0037573702136609,0.0042132148976867,0.0070229590417369,0.0023557852221213,0.0046175986049336,0.001700362732729,0.0015532317038888,0.0021092936852845,0.0019986257706858,0.0023043608663133
p1k_00121,0.0038948498245171,0.0043688332391677,0.0067764945106506,0.0023175722382853,0.0044337372396596,0.001554162177581,0.001431644104327,0.0020268936371724,0.0019759922593139,0.0023403398064845
p1k_00122,0.00402752548166,0.0040505467967923,0.0057048114365745,0.0022755295986318,0.0040348548141946,0.0018540226223935,0.0015800159708941,0.0017907550943482,0.0018005276596917,0.0021338769501249
p1k_00123,0.0036721185920243,0.0034915353548573,0.0066440393338308,0.0020514753269628,0.0037967426848752,0.0015403717379108,0.0014527898963395,0.0015129572298517,0.0016777230194226,0.001928457923643
