"sample","iM","Val"
"p1k_00459","OxyR",-6
"p1k_00778","OxyR",-3
"p1k_00922","OxyR",-10
"p1k_00662","OxyR",-4
"p1k_00685","OxyR",-8
"p1k_00969","OxyR",-5
"p1k_00104","OxyR",-3
"p1k_00117","OxyR",-6
"p1k_00923","OxyR",-10
"p1k_00057","OxyR",-8
"p1k_00914","OxyR",-3
"p1k_00382","OxyR",-3
"p1k_00171","OxyR",-8
"p1k_00430","OxyR",-5
"p1k_00910","OxyR",-8
"p1k_00948","OxyR",-6
"p1k_01037","OxyR",-9
"p1k_00748","OxyR",-4
"p1k_01038","OxyR",-10
"p1k_00336","OxyR",-10
"p1k_00850","OxyR",-7
"p1k_00811","OxyR",-5
"p1k_00474","OxyR",-10
"p1k_00195","OxyR",-3
"p1k_00271","OxyR",-4
"p1k_00477","OxyR",-7
"p1k_00732","OxyR",-8
"p1k_00373","OxyR",-4
"p1k_00335","OxyR",-10
"p1k_00491","OxyR",-4
"p1k_00575","OxyR",-4
"p1k_00576","OxyR",-5
"p1k_00062","OxyR",-10
"p1k_00428","OxyR",-5
"p1k_00158","OxyR",-3
"p1k_00902","OxyR",-8
"p1k_00618","OxyR",-4
"p1k_00269","OxyR",-6
"p1k_00805","OxyR",-8
"p1k_00019","OxyR",-5
"p1k_00456","OxyR",-4
"p1k_00511","OxyR",-9
"p1k_00868","OxyR",-10
"p1k_00872","OxyR",-10
"starve_series__t03_starve","OxyR",-8
"p1k_00413","OxyR",-6
"p1k_00176","OxyR",-6
"p1k_00011","OxyR",-5
"starve_series__t25_growth2","OxyR",-9
"p1k_00764","OxyR",-4
"p1k_00630","OxyR",-10
"p1k_00163","OxyR",-6
"p1k_00409","OxyR",-9
"p1k_00322","OxyR",-10
"p1k_00752","OxyR",-4
"p1k_00344","OxyR",-6
"p1k_00546","OxyR",-5
"p1k_00191","OxyR",-5
"p1k_01040","OxyR",-6
"p1k_00654","OxyR",-10
"p1k_00324","OxyR",-4
"p1k_00657","OxyR",-8
"p1k_00488","OxyR",-8
"p1k_00903","OxyR",-8
"p1k_00341","OxyR",-3
"starve_series__t16_starve","OxyR",-7
"p1k_00637","OxyR",-6
"p1k_00105","OxyR",-5
"p1k_00539","OxyR",-6
"p1k_00530","OxyR",-6
"p1k_00610","OxyR",-10
"p1k_00368","OxyR",-6
"p1k_00039","OxyR",-9
"p1k_01035","OxyR",-3
"p1k_00498","OxyR",-8
"p1k_00646","OxyR",-4
"p1k_00893","OxyR",-8
"starve_series__t06_starve","OxyR",-10
"p1k_00506","OxyR",-7
"p1k_00003","OxyR",-7
"p1k_00015","OxyR",-4
"p1k_00961","OxyR",-9
"p1k_00056","OxyR",-5
"p1k_00482","OxyR",-6
"starve_series__t09_starve","OxyR",-3
"p1k_00274","OxyR",-3
"p1k_00321","OxyR",-3
"p1k_00046","OxyR",-4
"p1k_00621","OxyR",-9
"starve_series__t11_starve","OxyR",-9
"p1k_00293","OxyR",-8
"p1k_00607","OxyR",-5
"p1k_00647","OxyR",-10
"p1k_00582","OxyR",-4
"p1k_00806","OxyR",-7
"p1k_00423","OxyR",-6
"p1k_00888","OxyR",-5
"p1k_00980","OxyR",-9
"p1k_00225","OxyR",-5
"p1k_00282","OxyR",-5
"p1k_00840","OxyR",-8
"p1k_00393","OxyR",-3
"p1k_00464","OxyR",-6
"p1k_00841","OxyR",-8
"p1k_00584","OxyR",-5
"p1k_00240","OxyR",-10
"p1k_00222","OxyR",-10
"p1k_00844","OxyR",-6
"p1k_00258","OxyR",-3
"p1k_00613","OxyR",-4
"p1k_00204","OxyR",-4
"p1k_00766","OxyR",-9
"p1k_00290","OxyR",-7
"p1k_00166","OxyR",-4
"p1k_00885","OxyR",-3
"p1k_00048","OxyR",-10
"p1k_00212","OxyR",-7
"p1k_00917","OxyR",-6
"p1k_00976","OxyR",-9
"p1k_00698","OxyR",-8
"p1k_00817","OxyR",-6
"p1k_00894","OxyR",-5
"p1k_00495","OxyR",-10
"p1k_00954","OxyR",-10
"p1k_00263","OxyR",-7
"p1k_00569","OxyR",-10
"p1k_00156","OxyR",-10
"p1k_00849","OxyR",-4
"p1k_00371","OxyR",-8
"p1k_00073","OxyR",-9
"p1k_00446","OxyR",-5
"p1k_00564","OxyR",-6
"p1k_00189","OxyR",-9
"p1k_00100","OxyR",-6
"p1k_00347","OxyR",-8
"p1k_00628","OxyR",-3
"starve_series__t05_starve","OxyR",-6
"p1k_01023","OxyR",-8
"p1k_00665","OxyR",-7
"p1k_00523","OxyR",-10
"p1k_00905","OxyR",-6
"p1k_00729","OxyR",-6
"p1k_00898","OxyR",-8
"p1k_00355","OxyR",-10
"p1k_00537","OxyR",-10
"p1k_00161","OxyR",-3
"p1k_00099","OxyR",-6
"p1k_00132","OxyR",-6
"p1k_00688","OxyR",-10
"p1k_00025","OxyR",-10
"p1k_00054","OxyR",-7
"p1k_00658","OxyR",-8
"p1k_00120","OxyR",-6
"p1k_00131","OxyR",-10
"p1k_00633","OxyR",-10
"starve_series__t17_starve","OxyR",-4
"p1k_00943","OxyR",-3
"p1k_00462","OxyR",-3
"p1k_00112","OxyR",-9
"p1k_00686","OxyR",-4
"p1k_00154","OxyR",-5
"p1k_00059","OxyR",-8
"p1k_00484","OxyR",-9
"p1k_00863","OxyR",-4
"p1k_00469","OxyR",-7
"p1k_00237","OxyR",-8
"p1k_00638","OxyR",-7
"p1k_00649","OxyR",-9
"p1k_00828","OxyR",-10
"p1k_00007","OxyR",-7
"p1k_00977","OxyR",-9
"p1k_00391","OxyR",-6
"p1k_01024","OxyR",-5
"p1k_01025","OxyR",-7
"p1k_00608","OxyR",-10
"p1k_00749","OxyR",-8
"p1k_00675","OxyR",-4
"p1k_00390","OxyR",-7
"p1k_00599","OxyR",-6
"p1k_00891","OxyR",-8
"p1k_00906","OxyR",-9
"p1k_00861","OxyR",-5
"p1k_00206","OxyR",-5
"p1k_00005","OxyR",-7
"p1k_00223","OxyR",-9
"p1k_00878","OxyR",-5
"p1k_00445","OxyR",-9
"p1k_00672","OxyR",-8
"p1k_00250","OxyR",-5
"p1k_00379","OxyR",-3
"p1k_01030","OxyR",-8
"p1k_00466","OxyR",-10
