,Min,Max,Median,p1k_00001
Cysteine-1,13.441375111694969,28.738185026724185,15.477039112135966,15.660051567513246
Lrp,14.456658169911643,32.41827680965301,17.09292607367755,15.589949714589604
Thiamine-1,12.073021424013797,23.77267532822371,13.815326960229754,13.42962969478039
ArcA,8.879504249912381,37.48896243811153,13.796866141322086,12.721284055263888
Arginine,10.344610780619904,24.041253108539753,12.853679437363695,12.644788867848975
Purine,10.488158373524664,29.455668092400465,12.49474678205134,11.75669663667614
Fur-1,7.97007719105412,17.32302632590629,11.808824233585758,11.46244829062342
ppGpp,-8.82755648512974,53.92852089111235,11.785598642688857,7.460397366284069
Hot TALE 16,-4.394440327453687,11.430631202570364,1.0087204830983214,1.9635636830279155
Isc System,-7.24829550043734,10.691921059557554,0.6621282377683237,1.9261988600773587
Sugar Diacid,-0.2112744253401188,33.39265763637873,2.9214341983637255,1.8427955874642146
ymdG,-4.247419275465174,7.410337878762877,0.4555782446971793,1.6644864133397932
FDH-O,-4.575755908603339,15.169546073467275,1.809953680255634,1.626330185207213
yneP,-4.596262573403369,6.348565611506367,-0.1740117780042201,1.4706835023285458
YcjW,-0.4789945897654778,21.779347674570047,1.7282257820524891,1.4706154039348769
RpoE,-4.3188944806365335,15.35331491413092,1.4820263462167989,1.4264835782096632
Resistance,-15.099961167886148,16.943679834800236,2.9553920597577665,1.361085399537853
Membrane,-13.964057047952105,10.05072889412158,-2.7869756430020582,1.3492137401428277
SSW SNPs,-6.3591323085523195,32.893315435860636,2.881066192990977,1.3281812624415792
YjfJ,-6.5642539302214,16.80620321195898,3.136789149407363,1.276549507653644
Cytochrome c,-1.6267138877788119,19.164623239024312,2.58007581407174,1.2630980270891539
Ile/Val,-12.224751454037559,5.494168424174039,-0.8915663385176702,1.1808047260967847
Cellulose,-21.509124941399897,21.983625934286,1.9338507335032344,1.1780071156219283
cydB/appC KO,-19.255643259543326,4.7991646040381415,0.6607916381721665,1.1127310577097258
CCK-PGI Del,-16.599849423166816,7.020419904895614,1.2829507013986947,1.104887660029554
Oxidoreductase,-9.488737196404621,7.61269148233599,0.04396117547282833,1.032692916329806
PaaX,-5.826354538869732,31.076423035275692,1.9001536240677657,1.025207135862022
